transaction_id,Store,Country,SKU,Date,Channel,Promotion,Units Sold,Unit Price,Discount,Revenue,Margin %,Margin
TXN_027602,Tesco,India,Ferrero Rocher 16pc,12-03-2026,Retail,None,201,466,0.0,93666.0,33,30909.78
TXN_027603,Walmart,Australia,Ferrero Rocher T3,14-03-2026,Offline,None,93,140,0.0,13020.0,29,3775.8
TXN_027604,Amazon Fresh,UAE,Ferrero Collection 15pc,13-03-2026,Offline,None,177,650,0.0,115050.0,31,35665.5
TXN_027605,Carrefour,USA,Ferrero Collection 15pc,12-03-2026,Retail,Buy1Get1,179,613,0.5,54863.5,30,16459.05
TXN_027606,Amazon Fresh,UAE,Ferrero Collection 15pc,11-03-2026,Online,None,15,616,0.0,9240.0,35,3234.0
TXN_027607,Walmart,UK,Ferrero Collection 15pc,12-03-2026,Offline,None,206,604,0.0,124424.0,30,37327.2
TXN_027608,Costco,India,Ferrero Rocher 32pc,15-03-2026,Retail,None,68,748,0.0,50864.0,33,16785.12
TXN_027609,Carrefour,India,Ferrero Rocher 32pc,10-03-2026,Retail,None,158,724,0.0,114392.0,32,36605.44
TXN_027610,Tesco,USA,Ferrero Rocher T3,10-03-2026,Offline,None,37,141,0.0,5217.0,28,1460.76
TXN_027611,Carrefour,UK,Ferrero Collection 15pc,13-03-2026,Retail,None,197,608,0.0,119776.0,32,38328.32
TXN_027612,Amazon Fresh,UAE,Ferrero Collection 15pc,11-03-2026,Online,Buy1Get1,103,631,0.5,32496.5,39,12673.64
TXN_027613,Walmart,UK,Ferrero Rocher 24pc,14-03-2026,Retail,Valentine Promo,236,636,0.15,127581.6,34,43377.74
TXN_027614,Amazon Fresh,Australia,Ferrero Rocher 24pc,10-03-2026,Wholesale,None,109,615,0.0,67035.0,30,20110.5
TXN_027615,Tesco,USA,Ferrero Rocher 24pc,14-03-2026,Offline,Buy1Get1,163,625,0.5,50937.5,31,15790.62
TXN_027616,Tesco,UK,Ferrero Rocher 32pc,13-03-2026,Retail,Christmas Promo,37,733,0.25,20340.75,35,7119.26
TXN_027617,Costco,UAE,Ferrero Rocher 16pc,09-03-2026,Offline,None,95,462,0.0,43890.0,29,12728.1
TXN_027618,Amazon Fresh,UAE,Ferrero Rocher 32pc,11-03-2026,Wholesale,Buy1Get1,179,724,0.5,64798.0,29,18791.42
TXN_027619,Costco,UK,Ferrero Rocher T3,09-03-2026,Offline,None,232,149,0.0,34568.0,29,10024.72
TXN_027620,Tesco,India,Ferrero Rocher 32pc,10-03-2026,Offline,None,17,700,0.0,11900.0,30,3570.0
TXN_027621,Costco,Australia,Ferrero Rocher T3,13-03-2026,Online,Christmas Promo,128,150,0.25,14400.0,38,5472.0
TXN_027622,Carrefour,Singapore,Ferrero Rocher T3,09-03-2026,Online,Buy1Get1,78,145,0.5,5655.0,37,2092.35
TXN_027623,Walmart,UK,Ferrero Collection 15pc,12-03-2026,Offline,Buy1Get1,13,632,0.5,4108.0,29,1191.32
TXN_027624,Tesco,Canada,Ferrero Rocher 24pc,10-03-2026,Wholesale,None,49,643,0.0,31507.0,25,7876.75
TXN_027625,Tesco,UK,Ferrero Rocher 32pc,13-03-2026,Wholesale,None,157,735,0.0,115395.0,29,33464.55
TXN_027626,Costco,Australia,Ferrero Rocher 24pc,12-03-2026,Retail,None,35,648,0.0,22680.0,34,7711.2
TXN_027627,Amazon Fresh,UAE,Ferrero Rocher T3,14-03-2026,Wholesale,Valentine Promo,39,126,0.15,4176.9,29,1211.3
TXN_027628,Walmart,Canada,Ferrero Rocher 32pc,14-03-2026,Wholesale,None,118,701,0.0,82718.0,29,23988.22
TXN_027629,Walmart,India,Ferrero Rocher 16pc,12-03-2026,Offline,Diwali Promo,140,486,0.15,57834.0,33,19085.22
TXN_027630,Costco,UK,Ferrero Rocher 32pc,13-03-2026,Offline,None,132,747,0.0,98604.0,30,29581.2
TXN_027631,Walmart,UAE,Ferrero Rocher 24pc,11-03-2026,Offline,None,152,609,0.0,92568.0,29,26844.72
TXN_027632,Walmart,India,Ferrero Rocher 32pc,13-03-2026,Retail,Diwali Promo,208,727,0.15,128533.6,35,44986.76
TXN_027633,Amazon Fresh,USA,Ferrero Rocher 32pc,12-03-2026,Wholesale,None,103,710,0.0,73130.0,29,21207.7
TXN_027634,Amazon Fresh,USA,Ferrero Rocher 32pc,15-03-2026,Retail,None,201,710,0.0,142710.0,30,42813.0
TXN_027635,Amazon Fresh,Australia,Ferrero Rocher 16pc,14-03-2026,Offline,None,18,481,0.0,8658.0,28,2424.24
TXN_027636,Amazon Fresh,Australia,Ferrero Rocher T3,10-03-2026,Wholesale,NewYear Sale,16,143,0.2,1830.4,28,512.51
TXN_027637,Walmart,Singapore,Ferrero Rocher 16pc,14-03-2026,Online,None,10,497,0.0,4970.0,37,1838.9
TXN_027638,Carrefour,UK,Ferrero Rocher 24pc,09-03-2026,Offline,None,82,646,0.0,52972.0,28,14832.16
TXN_027639,Costco,USA,Ferrero Rocher 24pc,10-03-2026,Retail,None,118,631,0.0,74458.0,35,26060.3
TXN_027640,Costco,Singapore,Ferrero Rocher 24pc,12-03-2026,Online,None,10,627,0.0,6270.0,35,2194.5
TXN_027641,Tesco,USA,Ferrero Rocher 32pc,12-03-2026,Retail,None,151,740,0.0,111740.0,32,35756.8
TXN_027642,Tesco,Australia,Ferrero Collection 15pc,10-03-2026,Wholesale,None,117,627,0.0,73359.0,30,22007.7
TXN_027643,Costco,UK,Ferrero Rocher 16pc,09-03-2026,Online,None,221,452,0.0,99892.0,38,37958.96
TXN_027644,Walmart,USA,Ferrero Rocher 16pc,10-03-2026,Wholesale,Valentine Promo,129,460,0.15,50439.0,25,12609.75
TXN_027645,Carrefour,Australia,Ferrero Rocher 32pc,14-03-2026,Offline,None,53,724,0.0,38372.0,28,10744.16
TXN_027646,Amazon Fresh,India,Ferrero Rocher T3,12-03-2026,Wholesale,None,27,148,0.0,3996.0,29,1158.84
TXN_027647,Carrefour,UAE,Ferrero Rocher 16pc,10-03-2026,Retail,None,111,489,0.0,54279.0,32,17369.28
TXN_027648,Carrefour,India,Ferrero Rocher 32pc,10-03-2026,Online,None,215,725,0.0,155875.0,36,56115.0
TXN_027649,Costco,USA,Ferrero Rocher 24pc,09-03-2026,Online,None,94,629,0.0,59126.0,39,23059.14
TXN_027650,Costco,Australia,Ferrero Rocher 24pc,09-03-2026,Offline,None,18,636,0.0,11448.0,33,3777.84
TXN_027651,Carrefour,Australia,Ferrero Rocher 16pc,13-03-2026,Online,None,82,468,0.0,38376.0,38,14582.88
TXN_027652,Costco,Australia,Ferrero Rocher 24pc,15-03-2026,Offline,None,156,635,0.0,99060.0,33,32689.8
TXN_027653,Carrefour,Australia,Ferrero Rocher 24pc,13-03-2026,Offline,None,165,600,0.0,99000.0,30,29700.0
TXN_027654,Costco,Singapore,Ferrero Rocher 16pc,13-03-2026,Offline,None,66,474,0.0,31284.0,32,10010.88
TXN_027655,Amazon Fresh,India,Ferrero Rocher 16pc,10-03-2026,Wholesale,Buy1Get1,54,465,0.5,12555.0,30,3766.5
TXN_027656,Costco,UK,Ferrero Rocher T3,13-03-2026,Retail,None,19,132,0.0,2508.0,34,852.72
TXN_027657,Tesco,Singapore,Ferrero Rocher T3,10-03-2026,Wholesale,Buy1Get1,10,134,0.5,670.0,27,180.9
TXN_027658,Tesco,Canada,Ferrero Collection 15pc,11-03-2026,Retail,None,65,644,0.0,41860.0,31,12976.6
TXN_027659,Costco,Singapore,Ferrero Rocher T3,15-03-2026,Wholesale,Valentine Promo,15,122,0.15,1555.5,26,404.43
TXN_027660,Amazon Fresh,UK,Ferrero Collection 15pc,13-03-2026,Online,Christmas Promo,140,646,0.25,67830.0,37,25097.1
TXN_027661,Walmart,Singapore,Ferrero Rocher 32pc,10-03-2026,Wholesale,None,73,717,0.0,52341.0,28,14655.48
TXN_027662,Tesco,UAE,Ferrero Rocher 32pc,14-03-2026,Retail,None,161,732,0.0,117852.0,34,40069.68
TXN_027663,Carrefour,USA,Ferrero Rocher 24pc,14-03-2026,Offline,None,194,647,0.0,125518.0,30,37655.4
TXN_027664,Tesco,Australia,Ferrero Collection 15pc,13-03-2026,Online,None,85,640,0.0,54400.0,40,21760.0
TXN_027665,Costco,Australia,Ferrero Rocher 32pc,15-03-2026,Online,None,138,706,0.0,97428.0,40,38971.2
TXN_027666,Walmart,UK,Ferrero Rocher T3,09-03-2026,Wholesale,NewYear Sale,209,131,0.2,21903.2,28,6132.9
TXN_027667,Walmart,Canada,Ferrero Rocher T3,10-03-2026,Retail,None,51,134,0.0,6834.0,33,2255.22
TXN_027668,Walmart,UK,Ferrero Rocher 16pc,12-03-2026,Wholesale,None,112,495,0.0,55440.0,30,16632.0
TXN_027669,Costco,USA,Ferrero Collection 15pc,09-03-2026,Online,None,234,648,0.0,151632.0,38,57620.16
TXN_027670,Amazon Fresh,Australia,Ferrero Rocher T3,12-03-2026,Wholesale,None,138,124,0.0,17112.0,29,4962.48
TXN_027671,Tesco,Canada,Ferrero Rocher 16pc,13-03-2026,Retail,Diwali Promo,211,461,0.15,82680.35,33,27284.52
TXN_027672,Costco,India,Ferrero Rocher 32pc,11-03-2026,Wholesale,None,245,714,0.0,174930.0,27,47231.1
TXN_027673,Walmart,Singapore,Ferrero Rocher T3,13-03-2026,Retail,None,94,138,0.0,12972.0,30,3891.6
TXN_027674,Walmart,Canada,Ferrero Collection 15pc,14-03-2026,Retail,Valentine Promo,165,645,0.15,90461.25,31,28042.99
TXN_027675,Carrefour,USA,Ferrero Rocher 24pc,13-03-2026,Online,None,88,606,0.0,53328.0,36,19198.08
TXN_027676,Carrefour,UK,Ferrero Rocher T3,11-03-2026,Retail,None,250,134,0.0,33500.0,33,11055.0
TXN_027677,Amazon Fresh,UK,Ferrero Rocher T3,13-03-2026,Wholesale,Buy1Get1,61,138,0.5,4209.0,26,1094.34
TXN_027678,Tesco,UK,Ferrero Rocher 32pc,15-03-2026,Retail,Valentine Promo,226,723,0.15,138888.3,33,45833.14
TXN_027679,Tesco,Australia,Ferrero Rocher 24pc,11-03-2026,Retail,None,60,644,0.0,38640.0,31,11978.4
TXN_027680,Tesco,UAE,Ferrero Rocher 24pc,12-03-2026,Online,None,163,632,0.0,103016.0,36,37085.76
TXN_027681,Amazon Fresh,USA,Ferrero Rocher 32pc,13-03-2026,Offline,NewYear Sale,250,714,0.2,142800.0,31,44268.0
TXN_027682,Walmart,India,Ferrero Rocher 32pc,14-03-2026,Online,None,178,709,0.0,126202.0,39,49218.78
TXN_027683,Costco,UAE,Ferrero Rocher T3,09-03-2026,Online,None,132,136,0.0,17952.0,39,7001.28
TXN_027684,Costco,USA,Ferrero Rocher T3,15-03-2026,Offline,Buy1Get1,38,120,0.5,2280.0,30,684.0
TXN_027685,Costco,UK,Ferrero Rocher 32pc,13-03-2026,Wholesale,None,16,704,0.0,11264.0,25,2816.0
TXN_027686,Amazon Fresh,Singapore,Ferrero Rocher 32pc,15-03-2026,Retail,None,121,702,0.0,84942.0,35,29729.7
TXN_027687,Carrefour,Singapore,Ferrero Rocher 32pc,15-03-2026,Online,None,83,710,0.0,58930.0,40,23572.0
TXN_027688,Tesco,USA,Ferrero Rocher 16pc,12-03-2026,Retail,NewYear Sale,120,476,0.2,45696.0,31,14165.76
TXN_027689,Walmart,Canada,Ferrero Collection 15pc,09-03-2026,Wholesale,None,166,605,0.0,100430.0,27,27116.1
TXN_027690,Costco,India,Ferrero Rocher 32pc,14-03-2026,Offline,None,40,705,0.0,28200.0,28,7896.0
TXN_027691,Carrefour,Canada,Ferrero Rocher 24pc,10-03-2026,Online,NewYear Sale,163,615,0.2,80196.0,37,29672.52
TXN_027692,Walmart,India,Ferrero Rocher 32pc,15-03-2026,Offline,Christmas Promo,25,739,0.25,13856.25,31,4295.44
TXN_027693,Amazon Fresh,Canada,Ferrero Rocher T3,14-03-2026,Retail,Christmas Promo,58,120,0.25,5220.0,34,1774.8
TXN_027694,Carrefour,India,Ferrero Rocher 32pc,10-03-2026,Wholesale,Valentine Promo,21,732,0.15,13066.2,28,3658.54
TXN_027695,Carrefour,Canada,Ferrero Rocher 16pc,14-03-2026,Offline,None,156,494,0.0,77064.0,33,25431.12
TXN_027696,Tesco,UK,Ferrero Collection 15pc,14-03-2026,Offline,None,72,612,0.0,44064.0,31,13659.84
TXN_027697,Tesco,India,Ferrero Collection 15pc,12-03-2026,Online,NewYear Sale,162,616,0.2,79833.6,39,31135.1
TXN_027698,Carrefour,USA,Ferrero Rocher 16pc,14-03-2026,Retail,None,229,492,0.0,112668.0,30,33800.4
TXN_027699,Walmart,Canada,Ferrero Rocher 24pc,11-03-2026,Online,None,107,625,0.0,66875.0,40,26750.0
TXN_027700,Amazon Fresh,India,Ferrero Rocher 16pc,13-03-2026,Retail,None,217,472,0.0,102424.0,32,32775.68
TXN_027701,Tesco,Singapore,Ferrero Rocher T3,09-03-2026,Offline,None,10,141,0.0,1410.0,28,394.8
TXN_027702,Walmart,UAE,Ferrero Rocher 24pc,10-03-2026,Offline,None,81,645,0.0,52245.0,30,15673.5
TXN_027703,Carrefour,Australia,Ferrero Rocher 16pc,13-03-2026,Wholesale,None,126,488,0.0,61488.0,27,16601.76
TXN_027704,Carrefour,Australia,Ferrero Rocher T3,12-03-2026,Wholesale,None,114,137,0.0,15618.0,30,4685.4
TXN_027705,Tesco,UK,Ferrero Collection 15pc,13-03-2026,Retail,None,79,607,0.0,47953.0,35,16783.55
TXN_027706,Amazon Fresh,Australia,Ferrero Rocher 24pc,13-03-2026,Wholesale,None,164,643,0.0,105452.0,30,31635.6
TXN_027707,Costco,India,Ferrero Rocher 24pc,10-03-2026,Wholesale,None,158,600,0.0,94800.0,25,23700.0
TXN_027708,Tesco,Australia,Ferrero Rocher T3,09-03-2026,Offline,None,99,128,0.0,12672.0,29,3674.88
TXN_027709,Tesco,Australia,Ferrero Rocher 16pc,09-03-2026,Retail,None,176,483,0.0,85008.0,32,27202.56
TXN_027710,Tesco,Singapore,Ferrero Rocher 16pc,09-03-2026,Online,NewYear Sale,40,455,0.2,14560.0,35,5096.0
TXN_027711,Tesco,UK,Ferrero Rocher T3,13-03-2026,Online,None,104,150,0.0,15600.0,40,6240.0
TXN_027712,Costco,UK,Ferrero Rocher 16pc,12-03-2026,Offline,None,250,471,0.0,117750.0,33,38857.5
TXN_027713,Tesco,USA,Ferrero Rocher 24pc,15-03-2026,Retail,None,110,638,0.0,70180.0,30,21054.0
TXN_027714,Costco,Singapore,Ferrero Rocher 16pc,15-03-2026,Online,Diwali Promo,43,462,0.15,16886.1,37,6247.86
TXN_027715,Carrefour,UAE,Ferrero Rocher 32pc,11-03-2026,Wholesale,None,93,704,0.0,65472.0,28,18332.16
TXN_027716,Costco,USA,Ferrero Rocher T3,13-03-2026,Wholesale,None,209,141,0.0,29469.0,26,7661.94
TXN_027717,Tesco,Australia,Ferrero Collection 15pc,14-03-2026,Wholesale,Valentine Promo,30,635,0.15,16192.5,27,4371.98
TXN_027718,Costco,India,Ferrero Rocher 24pc,11-03-2026,Retail,None,163,618,0.0,100734.0,35,35256.9
TXN_027719,Walmart,USA,Ferrero Rocher 32pc,09-03-2026,Wholesale,None,114,725,0.0,82650.0,30,24795.0
TXN_027720,Tesco,India,Ferrero Rocher T3,15-03-2026,Wholesale,None,99,141,0.0,13959.0,27,3768.93
TXN_027721,Costco,India,Ferrero Rocher 32pc,11-03-2026,Retail,None,215,716,0.0,153940.0,35,53879.0
TXN_027722,Amazon Fresh,UK,Ferrero Rocher 32pc,11-03-2026,Offline,None,181,719,0.0,130139.0,32,41644.48
TXN_027723,Carrefour,Australia,Ferrero Rocher 16pc,12-03-2026,Online,None,104,484,0.0,50336.0,37,18624.32
TXN_027724,Costco,Australia,Ferrero Rocher 24pc,13-03-2026,Wholesale,None,169,637,0.0,107653.0,27,29066.31
TXN_027725,Tesco,USA,Ferrero Rocher 24pc,11-03-2026,Online,Buy1Get1,125,622,0.5,38875.0,36,13995.0
TXN_027726,Tesco,Canada,Ferrero Rocher 16pc,13-03-2026,Retail,None,233,456,0.0,106248.0,32,33999.36
TXN_027727,Amazon Fresh,USA,Ferrero Rocher 32pc,13-03-2026,Wholesale,None,131,722,0.0,94582.0,27,25537.14
TXN_027728,Tesco,Australia,Ferrero Rocher T3,09-03-2026,Online,Buy1Get1,74,137,0.5,5069.0,40,2027.6
TXN_027729,Walmart,Australia,Ferrero Rocher T3,09-03-2026,Offline,Diwali Promo,88,129,0.15,9649.2,28,2701.78
TXN_027730,Walmart,Canada,Ferrero Rocher T3,14-03-2026,Retail,None,143,134,0.0,19162.0,30,5748.6
TXN_027731,Amazon Fresh,Singapore,Ferrero Rocher 32pc,15-03-2026,Retail,None,30,746,0.0,22380.0,32,7161.6
TXN_027732,Tesco,Australia,Ferrero Rocher T3,10-03-2026,Retail,NewYear Sale,155,145,0.2,17980.0,33,5933.4
TXN_027733,Costco,Australia,Ferrero Rocher T3,13-03-2026,Offline,None,154,125,0.0,19250.0,28,5390.0
TXN_027734,Amazon Fresh,India,Ferrero Rocher 32pc,14-03-2026,Online,None,32,721,0.0,23072.0,35,8075.2
TXN_027735,Tesco,UK,Ferrero Rocher T3,13-03-2026,Offline,Christmas Promo,214,123,0.25,19741.5,33,6514.7
TXN_027736,Amazon Fresh,USA,Ferrero Rocher 24pc,13-03-2026,Online,NewYear Sale,221,619,0.2,109439.2,35,38303.72
TXN_027737,Carrefour,Singapore,Ferrero Collection 15pc,14-03-2026,Offline,None,97,615,0.0,59655.0,30,17896.5
TXN_027738,Tesco,Singapore,Ferrero Collection 15pc,12-03-2026,Retail,None,68,615,0.0,41820.0,34,14218.8
TXN_027739,Amazon Fresh,Australia,Ferrero Rocher 32pc,15-03-2026,Wholesale,None,118,735,0.0,86730.0,30,26019.0
TXN_027740,Walmart,India,Ferrero Rocher T3,15-03-2026,Retail,Diwali Promo,65,125,0.15,6906.25,32,2210.0
TXN_027741,Walmart,USA,Ferrero Rocher 32pc,15-03-2026,Wholesale,None,250,721,0.0,180250.0,26,46865.0
TXN_027742,Amazon Fresh,USA,Ferrero Rocher T3,15-03-2026,Wholesale,None,195,138,0.0,26910.0,29,7803.9
TXN_027743,Tesco,India,Ferrero Collection 15pc,10-03-2026,Retail,None,141,611,0.0,86151.0,35,30152.85
TXN_027744,Costco,Australia,Ferrero Rocher 16pc,11-03-2026,Wholesale,None,64,499,0.0,31936.0,30,9580.8
TXN_027745,Walmart,Australia,Ferrero Rocher T3,10-03-2026,Wholesale,None,77,121,0.0,9317.0,28,2608.76
TXN_027746,Walmart,Australia,Ferrero Rocher 32pc,09-03-2026,Offline,None,56,713,0.0,39928.0,29,11579.12
TXN_027747,Amazon Fresh,Canada,Ferrero Rocher 24pc,15-03-2026,Offline,None,70,624,0.0,43680.0,29,12667.2
TXN_027748,Carrefour,UAE,Ferrero Rocher 32pc,11-03-2026,Retail,None,98,747,0.0,73206.0,31,22693.86
TXN_027749,Amazon Fresh,Canada,Ferrero Rocher 16pc,15-03-2026,Retail,Diwali Promo,19,486,0.15,7848.9,30,2354.67
TXN_027750,Carrefour,Singapore,Ferrero Rocher 16pc,14-03-2026,Retail,Valentine Promo,74,470,0.15,29563.0,32,9460.16
TXN_027751,Walmart,UAE,Ferrero Collection 15pc,12-03-2026,Online,None,142,645,0.0,91590.0,37,33888.3
TXN_027752,Costco,India,Ferrero Rocher T3,13-03-2026,Retail,None,77,131,0.0,10087.0,35,3530.45
TXN_027753,Walmart,Canada,Ferrero Rocher T3,15-03-2026,Retail,None,85,133,0.0,11305.0,34,3843.7
TXN_027754,Carrefour,USA,Ferrero Rocher 16pc,13-03-2026,Offline,None,55,466,0.0,25630.0,29,7432.7
TXN_027755,Walmart,UK,Ferrero Rocher 32pc,13-03-2026,Wholesale,None,101,744,0.0,75144.0,26,19537.44
TXN_027756,Tesco,USA,Ferrero Rocher T3,14-03-2026,Wholesale,Buy1Get1,250,140,0.5,17500.0,25,4375.0
TXN_027757,Walmart,India,Ferrero Rocher 32pc,11-03-2026,Offline,None,185,740,0.0,136900.0,28,38332.0
TXN_027758,Amazon Fresh,Canada,Ferrero Rocher T3,09-03-2026,Wholesale,Christmas Promo,184,140,0.25,19320.0,25,4830.0
TXN_027759,Costco,India,Ferrero Rocher 32pc,12-03-2026,Retail,Diwali Promo,176,741,0.15,110853.6,34,37690.22
TXN_027760,Tesco,UK,Ferrero Collection 15pc,09-03-2026,Retail,None,196,635,0.0,124460.0,34,42316.4
TXN_027761,Walmart,Australia,Ferrero Rocher T3,12-03-2026,Retail,NewYear Sale,121,142,0.2,13745.6,32,4398.59
TXN_027762,Carrefour,USA,Ferrero Rocher 32pc,12-03-2026,Retail,None,150,725,0.0,108750.0,32,34800.0
TXN_027763,Walmart,USA,Ferrero Rocher T3,11-03-2026,Wholesale,None,38,143,0.0,5434.0,25,1358.5
TXN_027764,Amazon Fresh,UAE,Ferrero Rocher 32pc,09-03-2026,Online,Buy1Get1,135,730,0.5,49275.0,39,19217.25
TXN_027765,Walmart,India,Ferrero Rocher T3,12-03-2026,Online,Valentine Promo,29,125,0.15,3081.25,38,1170.88
TXN_027766,Walmart,Australia,Ferrero Rocher T3,09-03-2026,Retail,None,16,122,0.0,1952.0,34,663.68
TXN_027767,Walmart,Canada,Ferrero Rocher 16pc,13-03-2026,Offline,None,149,476,0.0,70924.0,31,21986.44
TXN_027768,Amazon Fresh,India,Ferrero Collection 15pc,13-03-2026,Retail,None,121,612,0.0,74052.0,30,22215.6
TXN_027769,Walmart,Australia,Ferrero Rocher 16pc,12-03-2026,Wholesale,Christmas Promo,44,494,0.25,16302.0,25,4075.5
TXN_027770,Walmart,Australia,Ferrero Collection 15pc,15-03-2026,Offline,None,108,625,0.0,67500.0,28,18900.0
TXN_027771,Tesco,Canada,Ferrero Rocher 16pc,11-03-2026,Wholesale,Diwali Promo,26,462,0.15,10210.2,29,2960.96
TXN_027772,Costco,USA,Ferrero Rocher 32pc,14-03-2026,Online,None,250,715,0.0,178750.0,39,69712.5
TXN_027773,Carrefour,UAE,Ferrero Rocher 16pc,15-03-2026,Offline,None,169,478,0.0,80782.0,33,26658.06
TXN_027774,Costco,Singapore,Ferrero Rocher T3,14-03-2026,Retail,None,20,136,0.0,2720.0,31,843.2
TXN_027775,Walmart,Singapore,Ferrero Rocher 32pc,11-03-2026,Online,None,18,718,0.0,12924.0,40,5169.6
TXN_027776,Tesco,Australia,Ferrero Rocher 16pc,10-03-2026,Retail,None,99,465,0.0,46035.0,32,14731.2
TXN_027777,Tesco,UK,Ferrero Rocher T3,12-03-2026,Wholesale,None,65,122,0.0,7930.0,25,1982.5
TXN_027778,Carrefour,India,Ferrero Rocher 24pc,14-03-2026,Wholesale,None,84,626,0.0,52584.0,30,15775.2
TXN_027779,Amazon Fresh,Singapore,Ferrero Rocher 32pc,14-03-2026,Online,None,80,704,0.0,56320.0,36,20275.2
TXN_027780,Walmart,Australia,Ferrero Collection 15pc,12-03-2026,Retail,None,118,604,0.0,71272.0,33,23519.76
TXN_027781,Costco,Canada,Ferrero Rocher 32pc,09-03-2026,Wholesale,None,157,717,0.0,112569.0,28,31519.32
TXN_027782,Costco,UAE,Ferrero Collection 15pc,14-03-2026,Retail,None,92,645,0.0,59340.0,35,20769.0
TXN_027783,Walmart,Canada,Ferrero Rocher 24pc,10-03-2026,Wholesale,Christmas Promo,72,634,0.25,34236.0,27,9243.72
TXN_027784,Amazon Fresh,UK,Ferrero Rocher 32pc,09-03-2026,Retail,None,148,719,0.0,106412.0,30,31923.6
TXN_027785,Amazon Fresh,USA,Ferrero Collection 15pc,11-03-2026,Retail,Valentine Promo,250,609,0.15,129412.5,33,42706.12
TXN_027786,Amazon Fresh,Singapore,Ferrero Rocher 32pc,13-03-2026,Wholesale,Christmas Promo,127,715,0.25,68103.75,26,17706.98
TXN_027787,Tesco,Singapore,Ferrero Rocher 32pc,15-03-2026,Wholesale,None,26,706,0.0,18356.0,28,5139.68
TXN_027788,Costco,Australia,Ferrero Collection 15pc,10-03-2026,Online,None,102,609,0.0,62118.0,35,21741.3
TXN_027789,Walmart,Australia,Ferrero Rocher 32pc,15-03-2026,Offline,None,17,702,0.0,11934.0,33,3938.22
TXN_027790,Tesco,Singapore,Ferrero Rocher T3,13-03-2026,Offline,None,69,141,0.0,9729.0,31,3015.99
TXN_027791,Carrefour,UK,Ferrero Rocher 24pc,13-03-2026,Retail,None,52,624,0.0,32448.0,31,10058.88
TXN_027792,Costco,India,Ferrero Collection 15pc,13-03-2026,Offline,NewYear Sale,115,606,0.2,55752.0,29,16168.08
TXN_027793,Walmart,UAE,Ferrero Collection 15pc,14-03-2026,Retail,None,174,639,0.0,111186.0,35,38915.1
TXN_027794,Amazon Fresh,Singapore,Ferrero Rocher 24pc,10-03-2026,Online,None,20,606,0.0,12120.0,37,4484.4
TXN_027795,Walmart,Singapore,Ferrero Rocher 32pc,12-03-2026,Wholesale,Buy1Get1,30,735,0.5,11025.0,29,3197.25
TXN_027796,Carrefour,USA,Ferrero Rocher 16pc,12-03-2026,Wholesale,Valentine Promo,28,462,0.15,10995.6,29,3188.72
TXN_027797,Carrefour,UAE,Ferrero Rocher 32pc,12-03-2026,Retail,None,60,705,0.0,42300.0,30,12690.0
TXN_027798,Amazon Fresh,UK,Ferrero Rocher 32pc,12-03-2026,Retail,None,34,736,0.0,25024.0,33,8257.92
TXN_027799,Costco,USA,Ferrero Rocher 16pc,09-03-2026,Online,Diwali Promo,173,475,0.15,69848.75,40,27939.5
TXN_027800,Walmart,Canada,Ferrero Rocher T3,14-03-2026,Retail,Diwali Promo,43,138,0.15,5043.9,35,1765.36
TXN_027801,Amazon Fresh,UK,Ferrero Rocher T3,10-03-2026,Offline,None,75,133,0.0,9975.0,29,2892.75
TXN_027802,Amazon Fresh,Canada,Ferrero Rocher 24pc,12-03-2026,Online,None,39,626,0.0,24414.0,35,8544.9
TXN_027803,Carrefour,USA,Ferrero Rocher 24pc,15-03-2026,Online,Valentine Promo,149,629,0.15,79662.85,35,27882.0
TXN_027804,Costco,Australia,Ferrero Rocher 32pc,14-03-2026,Online,None,164,746,0.0,122344.0,38,46490.72
TXN_027805,Carrefour,Canada,Ferrero Collection 15pc,11-03-2026,Retail,None,171,605,0.0,103455.0,33,34140.15
TXN_027806,Amazon Fresh,Canada,Ferrero Collection 15pc,13-03-2026,Online,None,115,631,0.0,72565.0,35,25397.75
TXN_027807,Walmart,Canada,Ferrero Collection 15pc,15-03-2026,Wholesale,None,152,626,0.0,95152.0,28,26642.56
TXN_027808,Carrefour,Australia,Ferrero Collection 15pc,14-03-2026,Online,None,154,613,0.0,94402.0,38,35872.76
TXN_027809,Tesco,Australia,Ferrero Rocher T3,15-03-2026,Retail,None,141,134,0.0,18894.0,31,5857.14
TXN_027810,Tesco,Canada,Ferrero Rocher 24pc,11-03-2026,Wholesale,Christmas Promo,237,601,0.25,106827.75,28,29911.77
TXN_027811,Costco,India,Ferrero Rocher T3,14-03-2026,Online,Buy1Get1,152,139,0.5,10564.0,36,3803.04
TXN_027812,Costco,Canada,Ferrero Collection 15pc,11-03-2026,Wholesale,None,54,622,0.0,33588.0,25,8397.0
TXN_027813,Costco,Australia,Ferrero Rocher 32pc,11-03-2026,Wholesale,None,15,729,0.0,10935.0,30,3280.5
TXN_027814,Amazon Fresh,Australia,Ferrero Rocher 32pc,14-03-2026,Online,None,72,711,0.0,51192.0,39,19964.88
TXN_027815,Carrefour,UK,Ferrero Rocher T3,11-03-2026,Retail,None,225,141,0.0,31725.0,31,9834.75
TXN_027816,Tesco,Singapore,Ferrero Rocher T3,15-03-2026,Wholesale,None,118,124,0.0,14632.0,25,3658.0
